

Method,CTCP
BK TCP Number,0
MSS,1500
SendRate(Mb/s),ReceiveRate(Mb/s),Recv Loss,RTT(ms),CWnd,FlowWindow,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s)
0,3.80771,0,3.168,2,8192,0,0,0,0.011648
0,2.75976,0,2.907,2,8192,0,0,0,0.011648
0,3.88827,0,3.892,2,8192,0,0,0,0.011648
0,3.46637,0,3.109,2,8192,0,0,0,0.011648
0,3.22624,0,4.259,2,8192,0,0,0,0.011648
0,2.9554,0,3.311,2,8192,0,0,0,0.011648
0,2.77138,0,6.451,2,8192,0,0,0,0.011648
0,2.80643,0,1.995,2,8192,0,0,0,0.011648
0,3.76136,0,5.153,2,8192,0,0,0,0.011648
0,3.49899,0,3.377,2,8192,0,0,0,0.011648
0,4.07556,0,3.466,2,8192,0,0,0,0.011648
0,3.79451,0,4.456,2,8192,0,0,0,0.011648
0,2.64296,0,5.714,2,8192,0,0,0,0.011648
0,2.48795,0,4.487,2,8192,0,0,0,0.011648
0,2.37283,0,9.012,2,8192,0,0,0,0.011648
0,2.44559,0,3.782,2,8192,0,0,0,0.011648
0,2.72497,0,6.955,2,8192,0,0,0,0.011648
0,1.92118,0,5.862,2,8192,0,0,0,0.011648
0,2.15287,0,4.691,2,8192,0,0,0,0.011648
0,2.18872,0,9.442,2,8192,0,0,0,0.011648
0,1.79168,0,11.842,2,8192,0,0,0,0.011648
0,2.43369,0,4.077,2,8192,0,0,0,0.011648
0,1.76982,0,4.22,2,8192,0,0,0,0.011648
0,2.4667,0,7.373,2,8192,0,0,0,0.011648
0,2.38721,0,4.746,2,8192,0,0,0,0.011648
0,1.14124,0,8.516,2,8192,0,0,0,0.011648
0,2.58456,0,7.198,2,8192,0,0,0,0.011648
0,2.42102,0,5.183,2,8192,0,0,0,0.011648
0,1.56037,0,14.283,2,8192,0,0,0,0.011648
0,1.68656,0,6.109,2,8192,0,0,0,0.011648
0,2.93493,0,3.069,2,8192,0,0,0,0.011648
0,3.29423,0,3.684,2,8192,0,0,0,0.011648
0,2.81628,0,3.156,2,8192,0,0,0,0.011648
0,2.16517,0,8.097,2,8192,0,0,0,0.011648
0,1.49063,0,22.358,2,8192,0,0,0,0.011648
0,1.30381,0,14.215,2,8192,0,0,0,0.011648
0,1.769,0,6.149,2,8192,0,0,0,0.011648
0,2.18827,0,9.981,2,8192,0,0,0,0.011648
0,2.03814,0,5.005,2,8192,0,0,0,0.011648
0,3.13207,0,3.738,2,8192,0,0,0,0.011648
0,4.32035,0,3.868,2,8192,0,0,0,0.011648
0,3.62167,0,3.844,2,8192,0,0,0,0.011648
0,3.3627,0,5.439,2,8192,0,0,0,0.011648
0,3.29445,0,4.517,2,8192,0,0,0,0.011648
0,3.29508,0,4.054,2,8192,0,0,0,0.011648
0,3.27015,0,4.304,2,8192,0,0,0,0.011648
0,2.86323,0,4.311,2,8192,0,0,0,0.011648
0,3.37737,0,4.721,2,8192,0,0,0,0.011648
0,3.18907,0,4.184,2,8192,0,0,0,0.011648
0,3.00393,0,4.11,2,8192,0,0,0,0.011648
0,2.9115,0,6.735,2,8192,0,0,0,0.011648
0,3.34071,0,4.149,2,8192,0,0,0,0.011648
0,3.56288,0,4.846,2,8192,0,0,0,0.011648
0,2.31616,0,4.73,2,8192,0,0,0,0.011648
0,3.02662,0,3.143,2,8192,0,0,0,0.011648
0,3.01604,0,5.512,2,8192,0,0,0,0.011648
0,3.12091,0,4.096,2,8192,0,0,0,0.011648
0,3.34201,0,6.152,2,8192,0,0,0,0.011648
0,3.02546,0,4.186,2,8192,0,0,0,0.011648
0,2.72333,0,5.674,2,8192,0,0,0,0.011648
0,3.08589,0,4.971,2,8192,0,0,0,0.011648
0,2.72496,0,3.747,2,8192,0,0,0,0.011648
0,2.78129,0,4.983,2,8192,0,0,0,0.011648
0,3.47008,0,2.89,2,8192,0,0,0,0.011648
0,3.7955,0,5.322,2,8192,0,0,0,0.011648
0,3.37638,0,3.781,2,8192,0,0,0,0.011648
0,3.37212,0,3.368,2,8192,0,0,0,0.011648
0,3.57421,0,2.349,2,8192,0,0,0,0.011648
0,3.55211,0,4.507,2,8192,0,0,0,0.011648
0,3.7468,0,2.631,2,8192,0,0,0,0.011648
0,3.43264,0,4.449,2,8192,0,0,0,0.011648
0,3.03657,0,4.049,2,8192,0,0,0,0.011648
0,3.70272,0,3.262,2,8192,0,0,0,0.011648
0,3.24566,0,3.8,2,8192,0,0,0,0.011648
0,3.54015,0,2.366,2,8192,0,0,0,0.011648
0,3.43541,0,3.039,2,8192,0,0,0,0.011648
0,3.95825,0,3.078,2,8192,0,0,0,0.011648
0,3.44576,0,2.582,2,8192,0,0,0,0.011648
0,3.85198,0,3.098,2,8192,0,0,0,0.011648
0,2.66632,0,6.003,2,8192,0,0,0,0.011648
0,3.60617,0,5.657,2,8192,0,0,0,0.011648
0,2.50377,0,8.066,2,8192,0,0,0,0.011648
0,3.02672,0,4.505,2,8192,0,0,0,0.011648
0,2.70038,0,5.427,2,8192,0,0,0,0.011648
0,2.85285,0,4.544,2,8192,0,0,0,0.011648
0,3.59757,0,3.593,2,8192,0,0,0,0.011648
0,3.38868,0,4.022,2,8192,0,0,0,0.011648
0,4.08604,0,2.212,2,8192,0,0,0,0.011648
0,4.51772,0,2.67,2,8192,0,0,0,0.011648
0,4.58822,0,5.459,2,8192,0,0,0,0.011648
0,4.49323,0,2.385,2,8192,0,0,0,0.011648
0,4.56443,0,2.71,2,8192,0,0,0,0.011648
0,3.81983,0,5.892,2,8192,0,0,0,0.011648
0,3.62178,0,4.896,2,8192,0,0,0,0.011648
0,4.12201,0,2.887,2,8192,0,0,0,0.011648
0,4.28524,0,3.104,2,8192,0,0,0,0.011648
0,4.41194,0,2.357,2,8192,0,0,0,0.011648
0,4.20177,0,3.346,2,8192,0,0,0,0.011648
0,3.37456,0,3.484,2,8192,0,0,0,0.011648
0,3.84233,0,3.043,2,8192,0,0,0,0.011648
0,3.36516,0,2.149,2,8192,0,0,0,0.011648
0,3.56981,0,5.772,2,8192,0,0,0,0.011648
0,3.45688,0,2.278,2,8192,0,0,0,0.011648
0,3.43297,0,4.651,2,8192,0,0,0,0.011648
0,3.56122,0,3.842,2,8192,0,0,0,0.011648
0,3.50551,0,2.64,2,8192,0,0,0,0.011648
0,3.27048,0,3.404,2,8192,0,0,0,0.011648
0,2.60707,0,4.163,2,8192,0,0,0,0.011648
0,2.55952,0,2.688,2,8192,0,0,0,0.011648
0,1.7816,0,3.985,2,8192,0,0,0,0.011648
0,2.67836,0,5.179,2,8192,0,0,0,0.011648
0,2.33907,0,7.252,2,8192,0,0,0,0.011648
0,2.07201,0,8.603,2,8192,0,0,0,0.011648
0,1.76815,0,6.905,2,8192,0,0,0,0.011648
0,1.651,0,5.188,2,8192,0,0,0,0.011648
0,2.43317,0,5.682,2,8192,0,0,0,0.011648
0,2.53845,0,6.079,2,8192,0,0,0,0.011648
0,3.26023,0,4.697,2,8192,0,0,0,0.011648
0,2.53862,0,2.461,2,8192,0,0,0,0.011648
0,3.22597,0,3.017,2,8192,0,0,0,0.011648
0,3.15341,0,3.631,2,8192,0,0,0,0.011648
0,2.45687,0,4.139,2,8192,0,0,0,0.011648
0,2.59559,0,4.494,2,8192,0,0,0,0.011648
0,2.81689,0,3.666,2,8192,0,0,0,0.011648
0,1.99122,0,4.025,2,8192,0,0,0,0.011648
0,2.72463,0,4.053,2,8192,0,0,0,0.011648
0,3.29239,0,3.602,2,8192,0,0,0,0.011648
0,3.22538,0,7.013,2,8192,0,0,0,0.011648
0,3.0034,0,7.443,2,8192,0,0,0,0.011648
0,3.05053,0,5.287,2,8192,0,0,0,0.011648
0,3.05053,0,5.245,2,8192,0,0,0,0.011648
0,2.62028,0,3.328,2,8192,0,0,0,0.011648
0,3.31914,0,6.513,2,8192,0,0,0,0.011648
0,2.818,0,3.577,2,8192,0,0,0,0.011648
0,3.01426,0,4.902,2,8192,0,0,0,0.011648
0,3.36422,0,3.299,2,8192,0,0,0,0.011648
0,2.24778,0,4.713,2,8192,0,0,0,0.011648
0,2.77081,0,3.467,2,8192,0,0,0,0.011648
0,3.23076,0,5.745,2,8192,0,0,0,0.011648
0,3.18756,0,2.567,2,8192,0,0,0,0.011648
0,3.22564,0,4.213,2,8192,0,0,0,0.011648
0,2.58554,0,6.912,2,8192,0,0,0,0.011648
0,3.09688,0,6.746,2,8192,0,0,0,0.011648
0,2.94408,0,2.854,2,8192,0,0,0,0.011648
0,3.20201,0,2.927,2,8192,0,0,0,0.011648
0,2.89435,0,3.311,2,8192,0,0,0,0.011648
0,2.88808,0,4.899,2,8192,0,0,0,0.011648
0,3.57516,0,3.14,2,8192,0,0,0,0.011648
0,2.70172,0,5.794,2,8192,0,0,0,0.011648
0,2.55012,0,3.088,2,8192,0,0,0,0.011648
0,3.77227,0,3.389,2,8192,0,0,0,0.011648
0,3.18893,0,3.148,2,8192,0,0,0,0.011648
0,2.28016,0,5.804,2,8192,0,0,0,0.011648
0,2.99237,0,4.412,2,8192,0,0,0,0.011648
0,2.93057,0,6.664,2,8192,0,0,0,0.011648
0,3.19095,0,4.379,2,8192,0,0,0,0.011648
0,3.61008,0,6.202,2,8192,0,0,0,0.011648
0,2.4457,0,8.959,2,8192,0,0,0,0.011648
0,2.92199,0,4.857,2,8192,0,0,0,0.011648
0,2.18905,0,7.213,2,8192,0,0,0,0.011648
0,2.83851,0,3.694,2,8192,0,0,0,0.011648
0,2.78313,0,5.407,2,8192,0,0,0,0.011648
0,2.50378,0,5.401,2,8192,0,0,0,0.011648
0,2.061,0,4.237,2,8192,0,0,0,0.011648
0,3.37619,0,5.23,2,8192,0,0,0,0.011648
0,2.32887,0,3.851,2,8192,0,0,0,0.011648
0,2.62015,0,5.256,2,8192,0,0,0,0.011648
0,2.1545,0,7.702,2,8192,0,0,0,0.011648
0,2.30477,0,4.313,2,8192,0,0,0,0.011648
0,3.05065,0,5.453,2,8192,0,0,0,0.011648
0,2.98031,0,4.292,2,8192,0,0,0,0.011648
0,2.09612,0,3.883,2,8192,0,0,0,0.011648
0,2.28227,0,8.678,2,8192,0,0,0,0.011648
0,1.92099,0,5.774,2,8192,0,0,0,0.011648
0,2.22403,0,6.233,2,8192,0,0,0,0.011648
0,1.01235,0,46.869,2,8192,0,0,0,0.011648
0,0.0931194,0,113.082,2,8192,0,0,0,0.011648
0,0.302614,0,70.818,2,8192,0,0,0,0.011648
0,0.0581898,0,127.988,2,8192,0,0,0,0.011648
0,0.0349328,0,284.52,2,8192,0,0,0,0.011648
0,1.00149,0,12.01,2,8192,0,0,0,0.011648
0,0.500781,0,52.825,2,8192,0,0,0,0.011648
0,1.02431,0,5.438,2,8192,0,0,0,0.011648
0,1.40854,0,5.896,2,8192,0,0,0,0.011648
0,1.23379,0,8.907,2,8192,0,0,0,0.011648
0,0.221015,0,132.285,2,8192,0,0,0,0.011648
0,0.6754,0,60.256,2,8192,0,0,0,0.011648
0,0.978214,0,5.506,2,8192,0,0,0,0.011648
0,1.64191,0,17.243,2,8192,0,0,0,0.011648
0,1.4904,0,8.533,2,8192,0,0,0,0.011648
0,3.08407,0,8.632,2,8192,0,0,0,0.011648
0,1.07093,0,7.871,2,8192,0,0,0,0.011648
0,3.29506,0,3.602,2,8192,0,0,0,0.011648
0,1.39736,0,13.102,2,8192,0,0,0,0.011648
0,2.28238,0,3.354,2,8192,0,0,0,0.011648
0,3.51498,0,3.245,2,8192,0,0,0,0.011648
0,3.66835,0,2.117,2,8192,0,0,0,0.011648
0,4.33046,0,2.451,2,8192,0,0,0,0.011648
0,3.75009,0,2.44,2,8192,0,0,0,0.011648
0,4.40121,0,2.804,2,8192,0,0,0,0.011648
0,4.58747,0,2.56,2,8192,0,0,0,0.011648
0,4.41003,0,2.581,2,8192,0,0,0,0.011648
0,5.29804,0,2.044,2,8192,0,0,0,0.011648
0,4.99236,0,2.751,2,8192,0,0,0,0.011648
0,4.82113,0,2.385,2,8192,0,0,0,0.011648
0,4.99383,0,2.984,2,8192,0,0,0,0.011648
0,3.31822,0,5.912,2,8192,0,0,0,0.011648
0,2.1522,0,10.108,2,8192,0,0,0,0.011648
0,2.0364,1,7.745,2,8192,0,0,0,0.011648
0,1.05961,0,8.547,2,8192,0,0,0,0.011648
0,0.279479,0,115.705,2,8192,0,0,0,0.011648
0,0.489091,0,19.593,2,8192,0,0,0,0.011648
0,2.96935,0,3.27,2,8192,0,0,0,0.011648
0,4.03913,0,2.777,2,8192,0,0,0,0.011648
0,3.9335,0,4.457,2,8192,0,0,0,0.011648
0,4.07158,0,2.36,2,8192,0,0,0,0.011648
0,4.87626,0,2.527,2,8192,0,0,0,0.011648
0,4.44769,0,2.929,2,8192,0,0,0,0.011648
0,4.56291,0,2.349,2,8192,0,0,0,0.011648
0,4.81925,0,2.077,2,8192,0,0,0,0.011648
0,4.80957,0,3.045,2,8192,0,0,0,0.011648
0,4.49427,0,2.81,2,8192,0,0,0,0.011648
0,4.26152,0,5.221,2,8192,0,0,0,0.011648
0,4.36679,0,2.49,2,8192,0,0,0,0.011648
0,3.66641,0,2.062,2,8192,0,0,0,0.011648
0,4.29421,0,2.686,2,8192,0,0,0,0.011648
0,3.82896,0,2.857,2,8192,0,0,0,0.011648
0,3.76172,0,2.44,2,8192,0,0,0,0.011648
0,4.1792,0,2.854,2,8192,0,0,0,0.011648
0,3.92261,0,3.106,2,8192,0,0,0,0.011648
0,3.77216,0,3.083,2,8192,0,0,0,0.011648
0,3.7033,0,4.307,2,8192,0,0,0,0.011648
0,3.58568,0,3.761,2,8192,0,0,0,0.011648
0,3.58671,0,3.626,2,8192,0,0,0,0.011648
0,3.81926,0,3.151,2,8192,0,0,0,0.011648
0,4.24827,0,2.693,2,8192,0,0,0,0.011648
0,4.74817,0,2.048,2,8192,0,0,0,0.011648
0,4.87712,0,3.101,2,8192,0,0,0,0.011648
0,4.35386,0,2.68,2,8192,0,0,0,0.011648
0,4.1458,0,4.054,2,8192,0,0,0,0.011648
0,4.27269,0,2.969,2,8192,0,0,0,0.011648
0,4.27216,0,4.245,2,8192,0,0,0,0.011648
0,4.38543,0,2.716,2,8192,0,0,0,0.011648
0,4.63401,0,2.044,2,8192,0,0,0,0.011648
0,5.26434,0,2.474,2,8192,0,0,0,0.011648
0,5.01961,0,2.118,2,8192,0,0,0,0.011648
0,4.17956,0,2.048,2,8192,0,0,0,0.011648
0,5.05328,0,4.225,2,8192,0,0,0,0.011648
0,4.51711,0,2.078,2,8192,0,0,0,0.011648
0,4.26159,0,1.921,2,8192,0,0,0,0.011648
0,4.68126,0,3.46,2,8192,0,0,0,0.011648
0,3.54568,0,3.828,2,8192,0,0,0,0.011648
0,4.4131,0,2.455,2,8192,0,0,0,0.011648
0,3.93445,0,2.422,2,8192,0,0,0,0.011648
0,3.83107,0,3.992,2,8192,0,0,0,0.011648
0,4.29723,0,2.338,2,8192,0,0,0,0.011648
0,4.57663,0,3.159,2,8192,0,0,0,0.011648
0,5.11237,0,3.231,2,8192,0,0,0,0.011648
0,4.07526,0,2.277,2,8192,0,0,0,0.011648
0,4.19198,0,3.597,2,8192,0,0,0,0.011648
0,4.07602,0,3.512,2,8192,0,0,0,0.011648
0,5.2707,0,2.179,2,8192,0,0,0,0.011648
0,5.18247,0,2.166,2,8192,0,0,0,0.011648
0,5.01783,0,2.251,2,8192,0,0,0,0.011648
0,4.49345,0,2.326,2,8192,0,0,0,0.011648
0,5.0282,0,2.376,2,8192,0,0,0,0.011648
0,4.00416,0,2.82,2,8192,0,0,0,0.011648
0,3.35162,0,6.263,2,8192,0,0,0,0.011648
0,4.27258,0,3.039,2,8192,0,0,0,0.011648
0,4.69545,0,3.227,2,8192,0,0,0,0.011648
0,4.27222,0,2.896,2,8192,0,0,0,0.011648
0,4.20454,0,5.385,2,8192,0,0,0,0.011648
0,4.32015,0,4.179,2,8192,0,0,0,0.011648
0,4.41363,0,2.589,2,8192,0,0,0,0.011648
0,4.85623,0,2.965,2,8192,0,0,0,0.011648
0,4.24898,0,3.235,2,8192,0,0,0,0.011648
0,3.69085,0,2.534,2,8192,0,0,0,0.011648
0,4.01553,0,3.603,2,8192,0,0,0,0.011648
0,4.5648,0,2.322,2,8192,0,0,0,0.011648
0,4.00497,0,2.403,2,8192,0,0,0,0.011648
0,4.6318,0,2.381,2,8192,0,0,0,0.011648
0,4.44698,0,1.996,2,8192,0,0,0,0.011648
0,4.64422,0,2.769,2,8192,0,0,0,0.011648
0,4.48185,0,2.361,2,8192,0,0,0,0.011648
0,4.30525,0,2.979,2,8192,0,0,0,0.011648
0,4.37816,0,2.722,2,8192,0,0,0,0.011648
0,4.59783,0,2.856,2,8192,0,0,0,0.011648
0,4.60026,0,4.199,2,8192,0,0,0,0.011648
0,4.28346,0,3.813,2,8192,0,0,0,0.011648
0,4.61164,0,2.065,2,8192,0,0,0,0.011648
0,5.15924,0,2.321,2,8192,0,0,0,0.011648
0,4.41125,0,2.686,2,8192,0,0,0,0.011648
0,4.87688,0,2.21,2,8192,0,0,0,0.011648
0,5.13523,0,2.623,2,8192,0,0,0,0.011648
0,4.91261,0,3.266,2,8192,0,0,0,0.011648
0,5.09812,0,2.259,2,8192,0,0,0,0.011648
0,4.79692,0,2.442,2,8192,0,0,0,0.011648
0,5.03063,0,2.311,2,8192,0,0,0,0.011648
0,4.2266,0,3.017,2,8192,0,0,0,0.011648
0,4.92501,0,2.369,2,8192,0,0,0,0.011648
0,3.60931,0,4.236,2,8192,0,0,0,0.011648
0,4.11896,0,2.793,2,8192,0,0,0,0.011648
0,4.08604,0,1.998,2,8192,0,0,0,0.011648
0,5.04048,0,3.234,2,8192,0,0,0,0.011648
0,2.81405,0,2.526,2,8192,0,0,0,0.011648
0,3.95791,0,2.19,2,8192,0,0,0,0.011648
0,3.16776,0,3.393,2,8192,0,0,0,0.011648
0,2.35227,0,4.3,2,8192,0,0,0,0.011648
0,2.11741,0,2.092,2,8192,0,0,0,0.011648
0,2.61953,0,4.245,2,8192,0,0,0,0.011648
0,2.25674,0,7.291,2,8192,0,0,0,0.011648
0,2.02545,0,11.822,2,8192,0,0,0,0.011648
0,2.11853,0,5.581,2,8192,0,0,0,0.011648
0,1.68412,0,6.173,2,8192,0,0,0,0.011648
0,1.43157,0,11.549,2,8192,0,0,0,0.011648
0,3.06159,0,5.084,2,8192,0,0,0,0.011648
0,4.25939,0,2.64,2,8192,0,0,0,0.011648
0,5.414,0,2.125,2,8192,0,0,0,0.011648
0,4.32897,0,2.512,2,8192,0,0,0,0.011648
0,4.7972,0,2.184,2,8192,0,0,0,0.011648
0,4.72449,0,2.835,2,8192,0,0,0,0.011648
0,4.45786,0,3.403,2,8192,0,0,0,0.011648
0,3.95953,0,3.069,2,8192,0,0,0,0.011648
0,4.77482,0,2.192,2,8192,0,0,0,0.011648
0,4.02863,0,2.379,2,8192,0,0,0,0.011648
0,4.92436,0,2.364,2,8192,0,0,0,0.011648
0,5.2027,0,1.987,2,8192,0,0,0,0.011648
0,5.86831,0,2.177,2,8192,0,0,0,0.011648
0,4.62905,0,2.751,2,8192,0,0,0,0.011648
0,4.58789,0,1.972,2,8192,0,0,0,0.011648
0,4.32081,0,2.706,2,8192,0,0,0,0.011648
0,4.31677,0,2.08,2,8192,0,0,0,0.011648
0,4.84065,0,3.219,2,8192,0,0,0,0.011648
0,4.93637,0,2.845,2,8192,0,0,0,0.011648
0,3.23605,0,2.913,2,8192,0,0,0,0.011648
0,4.4254,0,2.317,2,8192,0,0,0,0.011648
0,4.17275,0,5.351,2,8192,0,0,0,0.011648
0,4.18037,0,2.793,2,8192,0,0,0,0.011648
0,3.74972,0,2.731,2,8192,0,0,0,0.011648
0,4.3647,0,2.525,2,8192,0,0,0,0.011648
0,4.58094,0,2.693,2,8192,0,0,0,0.011648
0,3.90108,0,3.249,2,8192,0,0,0,0.011648
0,3.9008,0,5.392,2,8192,0,0,0,0.011648
0,1.91925,0,5.974,2,8192,0,0,0,0.011648
0,2.9644,0,3.859,2,8192,0,0,0,0.011648
0,4.24691,0,3.488,2,8192,0,0,0,0.011648
0,3.97953,0,4.789,2,8192,0,0,0,0.011648
0,4.36544,0,2.345,2,8192,0,0,0,0.011648
0,3.9704,0,7.752,2,8192,0,0,0,0.011648
0,3.36507,0,3.373,2,8192,0,0,0,0.011648
0,5.0059,0,2.218,2,8192,0,0,0,0.011648
0,4.83092,0,2.161,2,8192,0,0,0,0.011648
0,4.7043,0,2.404,2,8192,0,0,0,0.011648
0,3.57466,0,8.507,2,8192,0,0,0,0.011648
0,3.74828,0,4.299,2,8192,0,0,0,0.011648
0,4.08549,0,3.435,2,8192,0,0,0,0.011648
0,3.54001,0,3.235,2,8192,0,0,0,0.011648
0,5.06147,0,2.291,2,8192,0,0,0,0.011648
0,4.50323,0,4.43,2,8192,0,0,0,0.011648
0,4.29365,0,2.345,2,8192,0,0,0,0.011648
0,5.20422,0,2.198,2,8192,0,0,0,0.011648
0,5.55371,0,2.119,2,8192,0,0,0,0.011648
0,4.366,0,6.604,2,8192,0,0,0,0.011648
0,6.11155,0,2.068,2,8192,0,0,0,0.011648
0,3.98317,0,1.97,2,8192,0,0,0,0.011648
0,4.92239,0,2.124,2,8192,0,0,0,0.011648
0,3.9571,0,4.265,2,8192,0,0,0,0.011648
0,3.79574,0,6.077,2,8192,0,0,0,0.011648
0,4.05037,0,2.036,2,8192,0,0,0,0.011648
0,5.28736,0,2.547,2,8192,0,0,0,0.011648
0,4.89063,0,4.286,2,8192,0,0,0,0.011648
0,3.52833,0,3.063,2,8192,0,0,0,0.011648
0,3.87818,0,3.345,2,8192,0,0,0,0.011648
0,3.94661,0,3.004,2,8192,0,0,0,0.011648
0,3.60805,0,5.065,2,8192,0,0,0,0.011648
0,5.05127,0,2.829,2,8192,0,0,0,0.011648
0,3.58696,0,2.461,2,8192,0,0,0,0.011648
0,4.56288,0,3.477,2,8192,0,0,0,0.011648
0,4.04132,0,2.621,2,8192,0,0,0,0.011648
0,5.02959,0,2.587,2,8192,0,0,0,0.011648
0,4.61192,0,2.742,2,8192,0,0,0,0.011648
0,4.62141,0,2.424,2,8192,0,0,0,0.011648
0,3.79394,0,3.347,2,8192,0,0,0,0.011648
0,3.88965,0,4.195,2,8192,0,0,0,0.011648
0,3.85179,0,2.949,2,8192,0,0,0,0.011648
0,3.50224,0,5.77,2,8192,0,0,0,0.011648
0,2.84082,0,6.732,2,8192,0,0,0,0.011648
0,3.55132,0,3.395,2,8192,0,0,0,0.011648
0,4.09894,0,2.732,2,8192,0,0,0,0.011648
0,4.00547,0,3.216,2,8192,0,0,0,0.011648
0,2.97768,0,4.441,2,8192,0,0,0,0.011648
0,4.02881,0,2.421,2,8192,0,0,0,0.011648
0,4.55215,0,1.999,2,8192,0,0,0,0.011648
0,4.94887,0,2.475,2,8192,0,0,0,0.011648
0,4.56338,0,1.977,2,8192,0,0,0,0.011648
0,4.67985,0,3.431,2,8192,0,0,0,0.011648
0,4.97009,0,2.5,2,8192,0,0,0,0.011648
0,4.29493,0,3.769,2,8192,0,0,0,0.011648
0,4.90074,0,1.916,2,8192,0,0,0,0.011648
0,4.36705,0,2.312,2,8192,0,0,0,0.011648
0,5.51893,0,2.194,2,8192,0,0,0,0.011648
0,5.00755,0,3.134,2,8192,0,0,0,0.011648
0,4.86685,0,2.344,2,8192,0,0,0,0.011648
0,5.40274,0,2.168,2,8192,0,0,0,0.011648
0,5.29849,0,2.816,2,8192,0,0,0,0.011648
0,4.50733,0,3.708,2,8192,0,0,0,0.011648
0,4.26236,0,2.314,2,8192,0,0,0,0.011648
0,5.07697,0,2.75,2,8192,0,0,0,0.011648
0,4.7161,0,3.347,2,8192,0,0,0,0.011648
0,4.14401,0,6.58,2,8192,0,0,0,0.011648
0,4.69111,0,2.648,2,8192,0,0,0,0.011648
0,5.15747,0,2.223,2,8192,0,0,0,0.011648
0,5.25723,0,2.103,2,8192,0,0,0,0.011648
0,4.41329,0,2.771,2,8192,0,0,0,0.011648
0,4.35548,0,2.801,2,8192,0,0,0,0.011648
0,3.67687,0,4.396,2,8192,0,0,0,0.011648
0,4.26788,0,4,2,8192,0,0,0,0.011648
0,5.22674,0,2.052,2,8192,0,0,0,0.011648
0,5.52897,0,2.668,2,8192,0,0,0,0.011648
0,4.88896,0,2.59,2,8192,0,0,0,0.011648
0,5.00427,0,2.577,2,8192,0,0,0,0.011648
0,5.06514,0,2.267,2,8192,0,0,0,0.011648
0,4.73988,0,2.289,2,8192,0,0,0,0.011648
0,4.01683,0,2.987,2,8192,0,0,0,0.011648
0,3.90986,0,2.573,2,8192,0,0,0,0.011648
0,4.33176,0,2.314,2,8192,0,0,0,0.011648
0,3.93429,0,1.922,2,8192,0,0,0,0.011648
0,4.06283,0,2.613,2,8192,0,0,0,0.011648
0,3.88951,0,2.598,2,8192,0,0,0,0.011648
0,4.5069,0,2.331,2,8192,0,0,0,0.011648
0,3.93491,0,4.491,2,8192,0,0,0,0.011648
0,3.09797,0,2.101,2,8192,0,0,0,0.011648
0,5.18212,0,1.926,2,8192,0,0,0,0.011648
0,4.96052,0,2.237,2,8192,0,0,0,0.011648
0,5.02006,0,2.5,2,8192,0,0,0,0.011648
0,3.62162,0,7.705,2,8192,0,0,0,0.011648
0,0.721984,0,21.713,2,8192,0,0,0,0.011648
0,3.63341,0,6.003,2,8192,0,0,0,0.011648
0,3.82969,0,2.019,2,8192,0,0,0,0.011648
0,5.13517,0,2.727,2,8192,0,0,0,0.011648
0,4.49914,0,2.785,2,8192,0,0,0,0.011648
0,3.6322,0,4.208,2,8192,0,0,0,0.011648
0,3.57403,0,4.285,2,8192,0,0,0,0.011648
0,3.50245,0,5.079,2,8192,0,0,0,0.011648
0,3.3514,0,2.862,2,8192,0,0,0,0.011648
0,3.51524,0,3.178,2,8192,0,0,0,0.011648
0,4.51871,0,3.62,2,8192,0,0,0,0.011648
0,4.23763,0,4.413,2,8192,0,0,0,0.011648
0,3.76028,0,3.043,2,8192,0,0,0,0.011648
0,4.57462,0,3.017,2,8192,0,0,0,0.011648
0,4.32949,0,7.821,2,8192,0,0,0,0.011648
0,3.12028,0,4.149,2,8192,0,0,0,0.011648
0,3.33575,0,2.846,2,8192,0,0,0,0.011648
0,3.57499,0,3.873,2,8192,0,0,0,0.011648
0,4.26888,0,3.103,2,8192,0,0,0,0.011648
0,5.12818,0,3.187,2,8192,0,0,0,0.011648
0,3.8642,0,4.132,2,8192,0,0,0,0.011648
0,4.20182,0,3.34,2,8192,0,0,0,0.011648
0,3.32711,0,4.608,2,8192,0,0,0,0.011648
0,3.15512,0,3.012,2,8192,0,0,0,0.011648
0,3.06286,0,3.085,2,8192,0,0,0,0.011648
0,4.34354,0,2.654,2,8192,0,0,0,0.011648
0,4.23748,0,2.238,2,8192,0,0,0,0.011648
0,4.07457,0,3.213,2,8192,0,0,0,0.011648
0,3.62945,0,2.635,2,8192,0,0,0,0.011648
0,4.05121,0,1.992,2,8192,0,0,0,0.011648
0,4.09656,0,2.495,2,8192,0,0,0,0.011648
0,4.46975,0,2.601,2,8192,0,0,0,0.011648
0,4.26095,0,3.887,2,8192,0,0,0,0.011648
0,4.11065,0,4.565,2,8192,0,0,0,0.011648
0,4.68056,0,2.7,2,8192,0,0,0,0.011648
0,4.42344,0,2.221,2,8192,0,0,0,0.011648
0,3.99293,0,2.301,2,8192,0,0,0,0.011648
0,3.75971,0,6.044,2,8192,0,0,0,0.011648
0,4.22761,0,2.604,2,8192,0,0,0,0.011648
0,5.63435,0,1.92,2,8192,0,0,0,0.011648
0,3.7725,0,2.123,2,8192,0,0,0,0.011648
0,3.29538,0,2.957,2,8192,0,0,0,0.011648
